BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION,Upper state,State_1,Records
0,25000,94000,141750,DebtCon,Mgr,22,0,0,209,0,13,,21663,draper,Utah,Mountain,West,UTAH,UT,1
0,25000,77590,108290,DebtCon,Office,10,0,1,396.7333333,0,45,,21682,lumberton,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,25000,126462,207200,DebtCon,ProfExe,10,0,0,239.8,3,27,,22576,los fresnos,Texas,West South Central,South,TEXAS,TX,1
0,25000,89000,122000,DebtCon,ProfExe,0,1,0,193.8,3,38,,21497,watertown,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,25000,199000,236200,HomeImp,Other,8,0,0,133.3666667,1,42,,21511,lincoln,California,Pacific,West,CALIFORNIA,CA,1
0,25000,140000,183600,DebtCon,ProfExe,12.6,0,1,148.1333333,0,37,,21061,darlington,South Carolina,South Atlantic,South,SOUTH CAROLINA,SC,1
0,25000,22800,49523,DebtCon,Other,36,0,0,281.0666667,1,24,,21027,willis,Texas,West South Central,South,TEXAS,TX,1
0,25000,,113000,DebtCon,Mgr,9,1,0,168.4,0,27,,22225,dousman,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,25000,65000,99000,DebtCon,ProfExe,12,0,0,283.0666667,1,33,,22055,cambridge,Maryland,South Atlantic,South,MARYLAND,MD,1
0,25000,42632,71000,DebtCon,Other,24,,1,284.9333333,1,30,,21198,hamlin,Texas,West South Central,South,TEXAS,TX,1
1,25000,70150,,DebtCon,Office,4,2,,104.5333333,0,7,,22424,weatherford,Texas,West South Central,South,TEXAS,TX,1
0,25000,71700,122500,DebtCon,Office,0,0,0,303.4,1,24,,21379,hampstead,Maryland,South Atlantic,South,MARYLAND,MD,1
0,25000,69300,111800,DebtCon,Other,5,0,0,95.36666667,2,32,,21696,northfield,Minnesota,West North Central,Midwest,MINNESOTA,MN,1
0,25000,127491,178453,DebtCon,Mgr,1,,,120.4,,39,,20823,harlingen,Texas,West South Central,South,TEXAS,TX,1
0,25000,65700,93400,DebtCon,Office,10,0,0,149.1666667,0,21,,21213,harbor city,California,Pacific,West,CALIFORNIA,CA,1
1,25000,98500,130000,DebtCon,Other,5,0,1,201.8333333,4,43,,22331,coventry,Rhode Island,New England,Northeast,RHODE ISLAND,RI,1
1,25000,46451,89600,DebtCon,Office,10,1,2,95.36666667,2,15,,21110,haynesville,Louisiana,West South Central,South,LOUISIANA,LA,1
1,25000,71081,112500,DebtCon,Mgr,3,2,0,87.2,1,27,,22430,lindale,Texas,West South Central,South,TEXAS,TX,1
1,25000,,,DebtCon,Other,22,0,2,203.2,0,23,,21121,boaz,Kentucky,East South Central,South,KENTUCKY,KY,1
1,25000,26743,57000,DebtCon,Other,2,0,0,90.6,3,19,,21075,beaverton,Oregon,Pacific,West,OREGON,OR,1
1,25000,110048,,DebtCon,Other,1,0,1,126.4,2,24,,21929,hephzibah,Georgia,South Atlantic,South,GEORGIA,GA,1
1,25000,110676,,DebtCon,Sales,8,2,0,119.3666667,0,6,,21996,lithia,Florida,South Atlantic,South,FLORIDA,FL,1
1,25000,184000,232760,DebtCon,Other,4,0,4,230.1,2,44,,21225,waxhaw,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
1,25000,160000,220000,DebtCon,Other,7,0,6,228.0666667,2,35,,21970,homestead,Florida,South Atlantic,South,FLORIDA,FL,1
1,25000,82000,128325,DebtCon,Mgr,,0,1,10.13333333,,41,,21323,nyssa,Oregon,Pacific,West,OREGON,OR,1
1,25000,95000,127000,HomeImp,ProfExe,15,1,2,296.2,2,27,,21431,bridgeport,Michigan,East North Central,Midwest,MICHIGAN,MI,1
1,25000,105750,141000,HomeImp,Office,15,1,2,305.3666667,2,14,,21743,west palm beach,Florida,South Atlantic,South,FLORIDA,FL,1
1,25000,,72970,DebtCon,ProfExe,1.8,4,0,198.8,0,18,,22170,martinsburg,West Virginia,South Atlantic,South,WEST VIRGINIA,WV,1
1,25000,117500,165000,DebtCon,ProfExe,17.5,0,3,239.4,1,27,,22202,henefer,Utah,Mountain,West,UTAH,UT,1
1,25000,123184,200000,DebtCon,Other,12,0,1,160.3,1,32,,21634,harrison,Tennessee,East South Central,South,TENNESSEE,TN,1
1,25000,90000,128000,DebtCon,Other,10,1,1,73.03333333,5,40,,21656,chelsea,Oklahoma,West South Central,South,OKLAHOMA,OK,1
1,25000,,48700,DebtCon,ProfExe,11,0,3,41.56666667,3,6,,20873,north royalton,Ohio,East North Central,Midwest,OHIO,OH,1
1,25000,101250,135000,DebtCon,Self,3,0,0,301.3,4,46,,21516,watertown,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
1,25000,175225,211000,DebtCon,ProfExe,13,1,2,148.1333333,4,53,,21565,hastings,Michigan,East North Central,Midwest,MICHIGAN,MI,1
1,25000,86000,,DebtCon,Other,14,1,0,144.0333333,2,40,,22334,monmouth,Oregon,Pacific,West,OREGON,OR,1
1,25000,59000,34000,DebtCon,Sales,10,4,2,125.8333333,7,23,,21198,williston,Florida,South Atlantic,South,FLORIDA,FL,1
1,25000,106282,167500,HomeImp,ProfExe,14,2,4,198.8666667,2,28,,21875,coushatta,Louisiana,West South Central,South,LOUISIANA,LA,1
1,25000,68000,,DebtCon,Other,8,,1,134.7666667,3,33,,22551,webster,Texas,West South Central,South,TEXAS,TX,1
1,25000,191600,231000,DebtCon,Other,,,3,106.8,1,27,,21533,howell,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
1,25000,59841,108620,,Self,20,0,0,101.4666667,0,4,,21573,box elder,South Dakota,West North Central,Midwest,SOUTH DAKOTA,SD,1
1,25000,132000,165000,DebtCon,ProfExe,10,0,0,196.8333333,1,29,,21527,harlingen,Texas,West South Central,South,TEXAS,TX,1
1,25000,122000,151200,DebtCon,Office,1,1,6,262.3333333,3,30,,21319,oakland city,Indiana,East North Central,Midwest,INDIANA,IN,1
1,25000,104000,188500,DebtCon,Other,0.7,0,11,194.8,1,14,,22369,doerun,Georgia,South Atlantic,South,GEORGIA,GA,1
1,25000,86000,120000,DebtCon,Mgr,6,2,1,105.5333333,8,16,,21900,healdsburg,California,Pacific,West,CALIFORNIA,CA,1
1,25000,11300,154340,DebtCon,Other,19,1,5,119.6666667,1,21,,20879,clarksville,Tennessee,East South Central,South,TENNESSEE,TN,1
1,25000,39000,72500,DebtCon,Other,3,0,1,114.6666667,3,22,,21071,north port,Florida,South Atlantic,South,FLORIDA,FL,1
1,25000,112000,157000,DebtCon,Office,5.5,0,0,63.9,3,9,,20842,west chester,Ohio,East North Central,Midwest,OHIO,OH,1
1,25000,103700,172762,DebtCon,Other,4,0,0,,0,0,,22583,westerville,Ohio,East North Central,Midwest,OHIO,OH,1
1,25000,75110,114208,DebtCon,Mgr,3,2,0,83.05264747,1,27,45.74394906,20840,hudson,Florida,South Atlantic,South,FLORIDA,FL,1
0,25000,,45764,DebtCon,Other,,,,107.1447608,,12,27.77990534,21552,madison,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,25000,135501,184613,DebtCon,Mgr,0,,,119.5305254,,39,30.65881623,21108,watsontown,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,25000,,35000,DebtCon,Other,10,1,,88.93333333,,14,,21549,athens,Alabama,East South Central,South,ALABAMA,AL,1
0,25000,83624,116976,DebtCon,ProfExe,9,0,0,129.5495932,0,19,29.42773368,20976,oakland city,Indiana,East North Central,Midwest,INDIANA,IN,1
0,25000,72077,104294,DebtCon,Mgr,1,,,232.0511235,4,24,40.64547977,21933,broomfield,Colorado,Mountain,West,COLORADO,CO,1
0,25000,36108,84365,HomeImp,Other,23,0,0,248.8515009,0,7,26.02704025,21358,orange city,Florida,South Atlantic,South,FLORIDA,FL,1
0,25100,85337,104607,HomeImp,,6,,,,,,27.95047513,22600,lowell,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,25100,28778,50872,DebtCon,Other,28,0,0,304.1951532,,12,31.59946433,21577,hughesville,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,25100,147622,187441,HomeImp,Self,3,0,0,170.4807208,0,16,41.52143161,21495,hartwell,Georgia,South Atlantic,South,GEORGIA,GA,1
0,25100,77088,111568,DebtCon,Mgr,7,0,0,288.0080252,2,29,32.55083764,21023,meeker,Colorado,Mountain,West,COLORADO,CO,1
0,25100,21490,71571,DebtCon,Other,,1,1,101.9251329,1,25,30.44411926,20852,hancock,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,25100,28244,48375,DebtCon,Other,28,0,0,303.0950845,,13,31.68881825,21889,manitou springs,Colorado,Mountain,West,COLORADO,CO,1
0,25100,46614,69750,DebtCon,Office,17,0,0,193.2525794,1,22,33.71535165,21426,lopez island,Washington,Pacific,West,WASHINGTON,WA,1
0,25100,,59783,DebtCon,Other,,0,0,307.7497359,0,19,39.27702198,22517,bridgeton,Missouri,West North Central,Midwest,MISSOURI,MO,1
0,25100,65633,100776,DebtCon,Other,15,0,1,141.9381303,0,29,40.62020969,21444,waynesboro,Virginia,South Atlantic,South,VIRGINIA,VA,1
0,25100,41314,71357,DebtCon,Office,19,0,0,183.6314283,1,22,33.66553412,21952,hawaiian gardens,California,Pacific,West,CALIFORNIA,CA,1
0,25100,58042,98964,DebtCon,Other,16,0,1,125.7958639,0,29,38.3722235,22023,little falls,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
0,25100,26889,47061,DebtCon,Other,28,0,0,318.9013325,,13,31.32456596,22616,whitethorn,California,Pacific,West,CALIFORNIA,CA,1
0,25100,118559,150172,DebtCon,Office,4,,,279.1980214,1,37,42.98797946,21778,cochran,Georgia,South Atlantic,South,GEORGIA,GA,1
0,25100,26211,42517,DebtCon,Other,28,0,0,313.3362279,,12,31.29506957,21202,wilmington,California,Pacific,West,CALIFORNIA,CA,1
0,25100,96627,128022,DebtCon,ProfExe,1,0,0,197.6334714,3,37,35.98054235,21547,yerington,Nevada,Mountain,West,NEVADA,NV,1
0,25100,66938,92544,DebtCon,ProfExe,8,1,1,135.6650702,4,26,34.56587631,21875,louisville,Mississippi,East South Central,South,MISSISSIPPI,MS,1
0,25100,23269,75668,DebtCon,Other,,2,1,73.31788498,2,25,28.16593014,20884,olivehurst,California,Pacific,West,CALIFORNIA,CA,1
0,25100,143881,243809,HomeImp,ProfExe,27,0,0,353.9908365,1,18,39.87670703,21400,olympia,Washington,Pacific,West,WASHINGTON,WA,1
0,25100,73398,115065,DebtCon,Other,5,0,0,88.60633747,2,31,42.05024445,22486,champlin,Minnesota,West North Central,Midwest,MINNESOTA,MN,1
0,25100,44639,75412,DebtCon,Other,22,,1,284.9136704,0,29,39.51801709,22216,monroe,Georgia,South Atlantic,South,GEORGIA,GA,1
0,25100,24205,54464,DebtCon,Other,25,0,0,116.4407697,0,11,22.45936936,20900,elbert,Colorado,Mountain,West,COLORADO,CO,1
0,25100,137489,168216,DebtCon,Other,7,1,0,211.2089809,1,20,34.76794885,21091,north bend,Washington,Pacific,West,WASHINGTON,WA,1
0,25100,108235,201918,DebtCon,Other,24,0,0,199.4864637,0,19,23.65233981,21105,bristol,Rhode Island,New England,Northeast,RHODE ISLAND,RI,1
0,25200,94712,127247,DebtCon,Office,8,0,0,166.82201,0,30,39.02592642,21911,oklahoma city,Oklahoma,West South Central,South,OKLAHOMA,OK,1
0,25200,55283,103324,DebtCon,ProfExe,0,0,0,181.4513682,0,26,32.92386047,20882,coventry,Rhode Island,New England,Northeast,RHODE ISLAND,RI,1
0,25200,63258,100392,DebtCon,ProfExe,0,0,0,194.7013158,0,25,35.27446098,21406,watson,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,25200,22773,72541,DebtCon,Other,,1,2,92.583557,1,26,30.42091482,20922,harbor city,California,Pacific,West,CALIFORNIA,CA,1
0,25200,51789,75569,DebtCon,Other,25,,1,281.9286846,1,30,40.87461909,21238,hamlin,Texas,West South Central,South,TEXAS,TX,1
0,25200,26255,50963,DebtCon,Other,24,0,0,302.4312241,,12,31.25832865,21042,north liberty,Indiana,East North Central,Midwest,INDIANA,IN,1
0,25200,137054,207511,HomeImp,ProfExe,4,0,0,188.5746595,0,27,39.96388766,22312,moses lake,Washington,Pacific,West,WASHINGTON,WA,1
0,25200,,68083,DebtCon,Other,26,0,0,128.4230865,0,8,21.05500114,22091,metairie,Louisiana,West South Central,South,LOUISIANA,LA,1
0,25200,75037,102227,DebtCon,Office,9,0,0,148.7297782,0,21,37.23969674,21374,lindale,Texas,West South Central,South,TEXAS,TX,1
0,25200,73168,93608,DebtCon,Office,9,0,0,151.1214795,0,21,35.59032677,21597,north bend,Washington,Pacific,West,WASHINGTON,WA,1
0,25200,55823,90658,DebtCon,Office,0,0,0,85.31414308,0,22,35.57129493,20965,los alamitos,California,Pacific,West,CALIFORNIA,CA,1
0,25200,69510,90781,DebtCon,ProfExe,6,0,1,143.8313539,4,25,35.3269126,22268,mayer,Arizona,Mountain,West,ARIZONA,AZ,1
0,25200,74038,114722,DebtCon,Mgr,9,0,1,304.0041559,1,28,31.36072725,21245,dayton,Ohio,East North Central,Midwest,OHIO,OH,1
0,25300,60084,88898,DebtCon,Other,7,0,0,227.0869244,0,19,36.44443099,21401,westlake village,California,Pacific,West,CALIFORNIA,CA,1
0,25300,137813,214014,HomeImp,ProfExe,5,0,0,187.1925099,0,27,38.65684666,20968,wilmington,California,Pacific,West,CALIFORNIA,CA,1
0,25300,139427,245988,HomeImp,ProfExe,28,0,0,366.1101514,1,18,36.27844415,22342,wildomar,California,Pacific,West,CALIFORNIA,CA,1
0,25300,115226,153900,DebtCon,Office,6,,,303.0140835,2,36,41.71511069,22322,woodbourne,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25300,118744,153552,DebtCon,Office,5,,,307.876199,1,35,43.46926337,21179,winter garden,Florida,South Atlantic,South,FLORIDA,FL,1
0,25300,,33975,HomeImp,Other,23,0,0,79.16325954,2,14,27.17922554,22537,wayne,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,25300,22361,50688,DebtCon,Other,24,0,0,125.407464,0,11,25.18149884,20939,mcpherson,Kansas,West North Central,Midwest,KANSAS,KS,1
0,25300,122933,157009,DebtCon,Mgr,3,0,0,280.5738445,0,24,38.74080142,22374,woodbourne,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25300,51261,87025,DebtCon,Mgr,4,0,0,249.8361848,2,25,31.65878641,22115,omaha,Texas,West South Central,South,TEXAS,TX,1
0,25300,56393,86612,DebtCon,Mgr,6,0,0,258.1473687,1,25,33.19387553,21340,cicero,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,25300,46780,62536,DebtCon,Office,18,0,0,189.1366883,0,22,30.74672437,21013,wilmington,Delaware,South Atlantic,South,DELAWARE,DE,1
0,25300,62540,101165,DebtCon,ProfExe,0,0,0,195.4513312,0,25,35.20086451,21275,wichita falls,Texas,West South Central,South,TEXAS,TX,1
1,25400,136322,,DebtCon,ProfExe,2,0,5,303.7379347,1,27,16.6446745,20956,winter haven,Florida,South Atlantic,South,FLORIDA,FL,1
0,25400,76194,98188,DebtCon,Mgr,0,,,245.2678533,5,23,42.13810643,22034,cottonwood,Arizona,Mountain,West,ARIZONA,AZ,1
1,25400,107343,192642,DebtCon,Other,1,0,10,192.6716931,1,14,35.75976024,22526,whitman,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,25400,61907,87133,DebtCon,Office,0,0,1,81.49211941,0,22,34.36469831,21097,himrod,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25400,149364,210724,HomeImp,Other,10,0,0,266.5067241,1,34,41.61798303,22584,chandler,Indiana,East North Central,Midwest,INDIANA,IN,1
0,25400,82553,107422,DebtCon,Mgr,9,1,0,305.7597054,2,29,32.72167844,21476,mount prospect,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,25400,44800,78000,DebtCon,Other,21,0,0,211.0333333,1,27,,21652,nazareth,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,25400,158111,209649,HomeImp,Other,10,0,0,254.3361895,1,34,43.13677016,21168,toksook bay,Alaska,Pacific,West,ALASKA,AK,1
1,25400,83943,129189,DebtCon,Mgr,,1,1,5.243341044,,41,42.93355731,20841,wichita falls,Texas,West South Central,South,TEXAS,TX,1
0,25400,62906,96327,DebtCon,Other,17,0,0,110.6201271,1,16,33.76074836,21867,wilmington,Delaware,South Atlantic,South,DELAWARE,DE,1
0,25400,138132,243327,HomeImp,ProfExe,27,0,0,349.9409295,0,19,37.82005452,21991,west harrison,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25400,69035,108365,DebtCon,ProfExe,13,0,0,281.2219109,1,33,39.5433415,21022,nyssa,Oregon,Pacific,West,OREGON,OR,1
0,25400,61771,105880,DebtCon,Other,17,0,1,130.1504229,0,29,37.19524901,20988,hazleton,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,25400,,45369,DebtCon,Other,,,,87.26384702,,12,27.5294977,21748,oldsmar,Florida,South Atlantic,South,FLORIDA,FL,1
0,25500,135728,178942,DebtCon,Mgr,0,,,133.9564941,,38,32.42562995,21232,hot springs village,Arkansas,West South Central,South,ARKANSAS,AR,1
0,25500,,31777,HomeImp,Other,23,0,0,82.29350724,3,15,28.07899411,21631,hillsboro,Texas,West South Central,South,TEXAS,TX,1
0,25500,143881,178914,DebtCon,ProfExe,7,0,0,323.0225718,0,35,37.57582198,22224,miami,Florida,South Atlantic,South,FLORIDA,FL,1
1,25500,63967,87239,DebtCon,Other,6,0,0,,0,0,33.05107375,21834,himrod,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25500,79689,117577,DebtCon,ProfExe,9,0,0,114.9684987,0,19,26.48488637,21945,wildomar,California,Pacific,West,CALIFORNIA,CA,1
0,25500,44562,79481,DebtCon,Other,10,0,0,126.2778082,1,19,40.25073803,22212,williston,Florida,South Atlantic,South,FLORIDA,FL,1
1,25500,25828,44166,DebtCon,Other,,0,1,187.8625184,,17,39.42789016,21005,oswego,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25500,50847,79738,DebtCon,Other,20,0,0,204.6779007,0,26,35.86008764,21921,wichita falls,Texas,West South Central,South,TEXAS,TX,1
0,25500,79593,113063,DebtCon,ProfExe,9,0,0,135.7406135,0,19,28.04079318,21540,winston-salem,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,25500,113204,184561,DebtCon,Sales,17,1,0,308.9581984,1,31,34.357866,21990,north liberty,Indiana,East North Central,Midwest,INDIANA,IN,1
0,25500,26603,64347,,Office,1,0,0,117.432365,1,6,39.25791203,22089,chandler,Arizona,Mountain,West,ARIZONA,AZ,1
0,25500,84267,117833,DebtCon,ProfExe,12,0,1,123.7568565,0,18,27.47115778,21456,hopatcong,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
0,25500,235839,267506,HomeImp,Self,5,0,0,240.2170139,3,51,39.04842776,21461,cashton,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,25500,,121708,DebtCon,Mgr,8,1,0,151.9693412,0,27,33.15994063,21798,huffman,Texas,West South Central,South,TEXAS,TX,1
0,25500,,44707,DebtCon,Other,,,,95.59549608,,12,27.50357097,22329,elizabeth,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
0,25500,32458,52329,DebtCon,Other,15,0,0,105.7836806,2,24,29.86627823,21216,west lafayette,Indiana,East North Central,Midwest,INDIANA,IN,1
0,25500,,43031,DebtCon,Other,,,,89.16926731,,13,28.86528212,20973,cleveland,Texas,West South Central,South,TEXAS,TX,1
0,25500,73083,126995,DebtCon,Office,1,0,0,289.2008986,1,24,37.31620765,21216,lincoln,Texas,West South Central,South,TEXAS,TX,1
0,25600,,51974,DebtCon,Other,,,,100.6768656,,13,28.11606742,20941,winnetka,California,Pacific,West,CALIFORNIA,CA,1
0,25600,47936,80600,DebtCon,Other,23,,1,290.4782768,0,30,37.73494052,21276,hayward,California,Pacific,West,CALIFORNIA,CA,1
0,25600,241570,264772,HomeImp,Self,4,1,0,260.7419889,2,50,37.37997465,21624,dewitt,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,25600,196689,247025,DebtCon,Other,8,0,0,105.425354,1,25,42.6702753,21327,westbury,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25600,58606,89508,DebtCon,Other,8,1,0,140.7127577,2,30,41.66996371,21803,west point,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25600,78441,128814,DebtCon,Office,2,0,0,310.5000998,1,24,38.73864962,21015,hawthorne,California,Pacific,West,CALIFORNIA,CA,1
0,25600,240092,263958,HomeImp,Self,5,1,0,245.6794706,2,51,38.97353933,22147,waycross,Georgia,South Atlantic,South,GEORGIA,GA,1
0,25600,111000,153000,DebtCon,ProfExe,7,0,0,112.6333333,3,27,,20893,west covina,California,Pacific,West,CALIFORNIA,CA,1
1,25600,46000,80000,DebtCon,Other,,0,0,135.9,2,19,,22325,brunswick,Maine,New England,Northeast,MAINE,ME,1
0,25600,76383,103544,DebtCon,Mgr,0,,,222.2421983,5,24,42.93996933,21642,mayer,Arizona,Mountain,West,ARIZONA,AZ,1
1,25600,105480,126389,DebtCon,Mgr,25,0,2,307.4029037,2,35,36.76382417,21343,wheeling,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,25600,,147598,,,,,,,,,14.46198733,22631,canton,Missouri,West North Central,Midwest,MISSOURI,MO,1
1,25600,50910,87358,DebtCon,Other,19,2,0,104.4064722,0,27,42.67745065,21873,ossining,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25600,144616,211230,HomeImp,ProfExe,7,0,0,199.0913081,0,27,39.00292833,21846,belmont,New Hampshire,New England,Northeast,NEW HAMPSHIRE,NH,1
1,25600,65030,92453,DebtCon,Other,5,0,0,,0,0,35.02885642,20995,hancock,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,25600,77123,103014,DebtCon,Mgr,1,,,231.7942011,3,24,43.67128143,21820,cottonwood,Arizona,Mountain,West,ARIZONA,AZ,1
0,25600,140649,212089,HomeImp,ProfExe,4,0,0,187.8714209,0,29,40.03321863,21539,westminster,Maryland,South Atlantic,South,MARYLAND,MD,1
0,25600,76102,119391,DebtCon,Other,5,0,0,87.62538217,1,32,40.92995432,21567,whitefish,Montana,Mountain,West,MONTANA,MT,1
0,25600,139746,210298,HomeImp,ProfExe,6,0,0,185.1125764,1,28,38.36889038,21660,madison,Tennessee,East South Central,South,TENNESSEE,TN,1
0,25700,94295,143788,DebtCon,Mgr,23,0,0,220.7295189,0,13,42.35812804,22576,west covina,California,Pacific,West,CALIFORNIA,CA,1
0,25700,31333,56733,DebtCon,Other,13,0,0,97.08615056,2,25,30.61978676,22090,little hocking,Ohio,East North Central,Midwest,OHIO,OH,1
0,25700,32039,54499,DebtCon,Other,15,0,0,114.8074121,2,24,31.14295705,21569,horseheads,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,25700,189995,250814,DebtCon,Other,9,0,0,100.8009427,1,25,41.00583277,21152,de witt,Nebraska,West North Central,Midwest,NEBRASKA,NE,1
0,25700,26059,51800,DebtCon,Other,24,0,0,118.0311312,0,10,23.08547854,21903,osborn,Missouri,West North Central,Midwest,MISSOURI,MO,1
0,25700,50800,85000,DebtCon,Other,23,1,2,184.2666667,1,20,,22181,honey creek,Iowa,West North Central,Midwest,IOWA,IA,1
0,25700,197425,242602,DebtCon,Other,8,0,0,102.9603455,2,26,41.27712717,21154,orange,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
0,25700,43881,69954,DebtCon,Other,10,0,0,126.4730656,0,20,40.76906182,22519,whitethorn,California,Pacific,West,CALIFORNIA,CA,1
0,25700,83733,116386,DebtCon,Office,8,0,1,397.8706892,0,44,41.86989334,22093,lodi,California,Pacific,West,CALIFORNIA,CA,1
1,25700,32613,63065,DebtCon,Other,0,0,0,218.4852751,0,22,41.21010704,22255,hesperia,California,Pacific,West,CALIFORNIA,CA,1
0,25700,23047,76575,DebtCon,Other,,2,1,104.5662029,2,26,29.29663349,21714,cumberland city,Tennessee,East South Central,South,TENNESSEE,TN,1
0,25700,85417,98179,HomeImp,,7,,,,,,30.82947717,20970,williamsport,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,25700,103598,144594,DebtCon,Mgr,19,0,0,217.944828,0,13,41.13564938,21342,buckhannon,West Virginia,South Atlantic,South,WEST VIRGINIA,WV,1
0,25700,63054,104624,DebtCon,Other,15,0,1,132.1071172,0,29,40.20529288,20933,pacifica,California,Pacific,West,CALIFORNIA,CA,1
0,25800,140785,208421,HomeImp,ProfExe,3,0,0,176.2714893,0,28,39.74500284,21932,danville,Alabama,East South Central,South,ALABAMA,AL,1
